obstime,tempr,ap,ws,wd,rh
04/22/2016 23:00:00,-20.52,1002.5,9.22,80.28,39.59
04/23/2016 00:00:00,-20.29,1002.53,9.54,77.36,39.19
04/23/2016 01:00:00,-20.38,1002.39,12.37,74.35,40.14
04/23/2016 02:00:00,-19.99,1002.56,10.58,73.53,41.11
04/23/2016 03:00:00,-20.18,1002.83,10.53,79.78,40.51
04/23/2016 04:00:00,-19.83,1002.99,10.13,81.05,40.19
04/23/2016 05:00:00,-19.48,1002.75,11.43,77.88,40.51
04/23/2016 06:00:00,-18.96,1002.93,8.91,82,41.08
04/23/2016 07:00:00,-19.29,1002.98,8.57,83.15,42.34
04/23/2016 08:00:00,-19.7,1003.05,7.61,98.15,42.98
04/24/2016 06:00:00,-19.59,1003.03,4.35,82.87,41.83
04/24/2016 07:00:00,-19.8,1002.73,5.17,93.82,41.27
04/24/2016 08:00:00,-19.96,1002.67,5.54,89.05,41.06
04/24/2016 09:00:00,-20.21,1002.61,5.42,97.12,41.81
04/24/2016 10:00:00,-20.7,1002.34,6.31,93.67,42.31
04/24/2016 11:00:00,-20.99,1002.09,5.73,93.67,43.29
04/24/2016 12:00:00,-21.08,1001.65,5.61,97.03,42.12
04/24/2016 13:00:00,-21.23,1001.61,4.58,101.5,40.85
04/24/2016 14:00:00,-21.24,1001.2,6.07,89.32,41.22
04/24/2016 15:00:00,-21.46,1000.5,5.12,86.33,42.1
04/24/2016 16:00:00,-21.3,1000.33,5.59,73.23,42.39
04/24/2016 17:00:00,-21.17,999.99,4.05,84.23,41.6
04/24/2016 18:00:00,-20.55,999.57,7.57,69.07,41.79
04/24/2016 19:00:00,-20.73,998.92,7.88,71.15,43.56
04/24/2016 20:00:00,-20.91,998.58,5.2,66.15,42.92
04/24/2016 21:00:00,-21.02,998.43,5.21,73.48,42.3
04/24/2016 22:00:00,-20.61,997.83,6.63,68.85,41.42
04/24/2016 23:00:00,-20.45,997.28,7.14,67.17,42.45
04/25/2016 00:00:00,-20.12,996.41,6.67,65.78,41.73
04/25/2016 01:00:00,-19.63,995.66,5.14,55.43,41.69
04/25/2016 02:00:00,-18.86,995.03,5.15,60.93,42.7
04/25/2016 03:00:00,-18.18,994.24,5.06,67.97,39.36
04/25/2016 04:00:00,-17.96,993.84,2.9,109.92,34.16
04/25/2016 05:00:00,-17.79,993.39,2.42,156.78,33.15
04/25/2016 06:00:00,-17.57,992.55,1.2,200.13,37.67
04/25/2016 07:00:00,-17.7,991.68,4.46,194.15,43.91
04/25/2016 08:00:00,-17.67,990.84,7.1,210.35,46.38
04/25/2016 09:00:00,-17.19,990.69,6.31,216.4,44.05
04/25/2016 10:00:00,-17.29,990.36,3.78,192.37,48.18
04/25/2016 11:00:00,-17.44,989.4,5.57,194.85,49.39
04/25/2016 12:00:00,-17.14,987.99,8.68,194.77,45.24
04/25/2016 13:00:00,-16.36,986.65,7.33,187.28,46.3
04/25/2016 14:00:00,-16.32,986.09,2.4,179.12,52.23
04/25/2016 15:00:00,-16.63,985.58,2.97,175.93,60.18
04/25/2016 16:00:00,-16.1,984.34,7.85,175.37,71.31
04/25/2016 17:00:00,-14.39,983.61,6.92,186.5,76.69
04/25/2016 18:00:00,-13.51,983.2,3.49,186.88,78.19
04/25/2016 19:00:00,-13.29,982.91,6.02,185.98,78.87
04/25/2016 20:00:00,-12.58,982.83,6.45,184.8,78.9
04/25/2016 21:00:00,-11.94,982.66,5.94,190.62,78.83
04/25/2016 22:00:00,-11.98,982.66,7.17,189.65,80.53
04/25/2016 23:00:00,-11.69,982.77,3.05,171.86,79.32
04/26/2016 00:00:00,-11.86,982.8,2.48,163.05,74.82
04/26/2016 01:00:00,-12.05,982.71,1.63,157.87,73.14
04/26/2016 02:00:00,-11.81,982.9,4.94,106.47,71.83
04/26/2016 03:00:00,-12.68,983.16,2.79,90.68,73.69
04/26/2016 04:00:00,-13.16,983.39,4.09,57.67,72.53
04/26/2016 05:00:00,-13.05,983.67,5.99,72.85,68.09
04/26/2016 06:00:00,-13.08,984,6.64,87.42,66.34
04/26/2016 07:00:00,-13.06,984.26,7.96,85.72,64.28
04/26/2016 08:00:00,-12.86,984.49,10.11,78.48,60.82
04/26/2016 09:00:00,-13.29,985.04,10.32,77.28,60.17
04/26/2016 10:00:00,-13.89,985.73,3.65,68.27,60.31
04/26/2016 11:00:00,-14.18,986.1,13.54,78.73,57.59
04/26/2016 12:00:00,-14.47,986.51,15.17,78.62,56.98
04/26/2016 13:00:00,-14.7,986.92,15.83,80.43,54.82
04/26/2016 14:00:00,-15.07,987.36,15.33,78.62,52.03
04/26/2016 15:00:00,-15.46,987.72,15.19,77.13,51.63
04/26/2016 16:00:00,-15.48,988.14,15.59,76.92,49.45
04/26/2016 17:00:00,-15.94,988.47,16.81,77.12,48.38
04/26/2016 18:00:00,-16.48,988.86,17.2,78.03,47.69
04/26/2016 19:00:00,-16.41,989.34,16.17,74.85,44.53
04/26/2016 20:00:00,-16.79,989.75,16.41,74.97,44.66
04/26/2016 21:00:00,-16.77,990.15,15.11,74.6,42.02
04/26/2016 22:00:00,-16.88,990.42,15.47,71.93,41.16
04/26/2016 23:00:00,-17.3,990.61,14.98,75.88,43.54
04/27/2016 00:00:00,-17.03,990.56,14.89,73.2,43.12
04/27/2016 01:00:00,-17.18,990.51,14.13,71.18,41.29
04/27/2016 02:00:00,-17.84,990.37,14.69,75.72,40.73
04/27/2016 03:00:00,-18.02,990.14,13.23,72.67,41.16
04/27/2016 04:00:00,-17.97,989.73,12.43,72.45,40.13
04/27/2016 05:00:00,-17.61,989.8,12.03,58.1,39.28
04/27/2016 06:00:00,-17.57,990.47,10.51,58.87,41.96
04/27/2016 07:00:00,-18.02,989.69,9.8,82.07,41.68
04/27/2016 08:00:00,-18.5,989.37,8.59,95.13,43.07
04/27/2016 09:00:00,-18.58,989.01,7.28,101.12,41.49
04/27/2016 10:00:00,-18.71,988.59,8.26,98.18,40.26
04/27/2016 11:00:00,-19.13,988.51,8.01,96.3,42.2
04/27/2016 12:00:00,-19.07,988.22,8.47,91.08,40.51
04/27/2016 13:00:00,-18.98,988.36,8,92.15,39.67
04/27/2016 14:00:00,-19.27,988.32,7.82,93.6,41.01
04/27/2016 15:00:00,-19.16,988.69,6.92,69.97,44.38
04/27/2016 16:00:00,-18.82,988.92,8.72,74.95,44.82
04/27/2016 17:00:00,-19.88,989.23,9.19,87.53,46.83
04/27/2016 18:00:00,-19.36,989.65,8.2,89.82,44.81
04/27/2016 19:00:00,-18.93,989.98,10.02,88.22,41.54
04/27/2016 20:00:00,-19.23,990.29,8.99,88,44.03
04/27/2016 21:00:00,-18.75,990.49,7.1,73.45,43.57
04/27/2016 22:00:00,-18.71,990.92,6.99,76.95,44.95
04/27/2016 23:00:00,-19.09,991.37,7.37,85.53,45.84
04/28/2016 00:00:00,-18.94,991.47,10,91.18,42.48
04/28/2016 01:00:00,-18.85,991.69,9.59,87.7,44.29
04/28/2016 02:00:00,-18.3,991.79,8.22,85.13,45.55
04/28/2016 03:00:00,-17.33,991.88,5.96,68.82,46.16
04/28/2016 04:00:00,-17.2,992.12,4.64,75.6,46.42
04/28/2016 05:00:00,-16.91,992.04,5.46,89.18,47.55
04/28/2016 06:00:00,-16.19,991.98,5.01,91.22,43.97
04/28/2016 07:00:00,-15.47,991.74,2.75,146.65,38.84
04/28/2016 08:00:00,-15.47,990.81,3.03,170.83,46.45
04/28/2016 09:00:00,-15.6,989.78,2.06,151.48,56.41
04/28/2016 10:00:00,-16.25,988.79,4.38,92.67,56.44
04/28/2016 11:00:00,-15.84,987.85,2.91,59.47,61.8
04/28/2016 12:00:00,-15.23,987.09,1.94,105.87,65.51
04/28/2016 13:00:00,-14.98,985.96,4.31,174.25,70.64
04/28/2016 14:00:00,-15.18,984.64,7.95,179.7,76.38
04/28/2016 15:00:00,-14.05,983.58,5,165.58,76.64
04/28/2016 16:00:00,-13.29,982.45,3.03,129.97,78.65
04/28/2016 17:00:00,-12.81,981.2,2.83,141.52,80.89
04/28/2016 18:00:00,-12.41,980.14,3.57,158.63,80.79
04/28/2016 19:00:00,-12.89,979.37,7.24,184.82,82.11
04/28/2016 20:00:00,-12.44,978.31,8.95,189.28,83.17
04/28/2016 21:00:00,-12.01,977.7,8.09,187.05,83.85
04/28/2016 22:00:00,-11.61,976.94,7.68,182.25,84.58
04/28/2016 23:00:00,-10.48,975.97,4.88,135.48,85.65
04/29/2016 00:00:00,-9.21,975,10.09,67.9,85.83
04/29/2016 01:00:00,-8.91,974.5,10.26,66.87,83.22
04/29/2016 02:00:00,-8.96,974.15,9.54,67.42,81.72
04/29/2016 03:00:00,-9.42,973.71,6.8,82.5,83.97
04/29/2016 04:00:00,-9.35,972.94,7.25,88.35,82.48
04/29/2016 05:00:00,-9.27,972.36,6.62,89.18,79.63
04/29/2016 06:00:00,-9.34,971.78,3.98,148.02,84.34
04/29/2016 07:00:00,-9.2,971.29,4.15,129.32,85.5
04/29/2016 08:00:00,-8.96,970.86,5.22,93.58,86.17
04/29/2016 09:00:00,-8.92,970.49,5.63,87.53,85.2
04/29/2016 10:00:00,-9.01,970.41,12.94,40.82,84.09
04/29/2016 11:00:00,-9.18,970.64,10.43,46.98,87
04/29/2016 12:00:00,-9.57,970.64,5.32,89.65,87.03
04/29/2016 13:00:00,-9.5,970.52,1.97,82.98,86.72
04/29/2016 14:00:00,-9.52,970.74,5.62,39.58,85.88
04/29/2016 15:00:00,-9.85,971.21,5.39,27.2,86.7
04/29/2016 16:00:00,-10.04,971.42,4.53,78.92,86.63
04/29/2016 17:00:00,-9.92,971.43,5.96,93.95,86.41
04/29/2016 18:00:00,-9.9,971.42,7.53,89.33,84.81
04/29/2016 19:00:00,-9.59,971.42,9.21,72.58,80.79
04/29/2016 20:00:00,-9.55,971.53,6.73,65.37,80.92
04/29/2016 21:00:00,-9.76,971.4,5.14,66.62,81.06
04/29/2016 22:00:00,-9.83,971,7.68,51.48,78.76
04/29/2016 23:00:00,-10.04,970.58,8.38,54.03,76.82
04/30/2016 00:00:00,-9.97,970.44,6.98,69.34,69.87
04/30/2016 01:00:00,-9.63,970.3,6.33,65.17,68.77
04/30/2016 02:00:00,-9.58,970.23,4.55,47.2,70.51
04/30/2016 03:00:00,-9.62,969.76,7.71,64.05,73.04
04/30/2016 04:00:00,-9.85,969.25,13.11,80.57,73.19
04/30/2016 05:00:00,-9.73,968.64,15.87,75.52,68.42
04/30/2016 06:00:00,-9.5,968.29,16.28,77.77,67.09
04/30/2016 07:00:00,-9.94,968.2,16.89,79.73,67.24
04/30/2016 08:00:00,-9.48,968.19,12.33,75.05,64.33
04/30/2016 09:00:00,-9.8,967.99,11.32,75.27,63.85
04/30/2016 10:00:00,-9.6,968.01,12.38,76.4,60.66
04/30/2016 11:00:00,-9.5,968.33,5.6,49.95,62.54
04/30/2016 12:00:00,-9.52,968.62,5.32,76.73,61.94
04/30/2016 13:00:00,-9.24,968.66,5.54,73.43,58.63
04/30/2016 14:00:00,-9.52,969.07,6.48,96.82,59.73
04/30/2016 15:00:00,-9.41,969.44,6.25,96.23,57.68
04/30/2016 16:00:00,-9.27,969.6,6.17,99.17,55.31
04/30/2016 17:00:00,-9.32,969.89,5.15,95.93,54.81
04/30/2016 18:00:00,-9.38,970.19,5.81,96.52,54.81
04/30/2016 19:00:00,-9.6,970.56,5.79,88.38,56.51
04/30/2016 20:00:00,-9.7,971.11,5.18,88.85,57.71
04/30/2016 21:00:00,-9.82,971.58,8.54,86.27,55.61
04/30/2016 22:00:00,-9.99,971.9,8.83,79.47,56.35
04/30/2016 23:00:00,-10.1,971.99,11.96,76.63,55.09
05/01/2016 00:00:00,-10.38,972.45,12.71,78.63,55.74
05/01/2016 01:00:00,-10.77,972.77,13.36,80.87,57.03
05/01/2016 02:00:00,-11.48,973.15,12.52,87.52,58.69
05/01/2016 03:00:00,-12.25,973.46,14.62,87.65,59.92
05/01/2016 04:00:00,-12.56,973.7,15.71,91.52,59.01
05/01/2016 05:00:00,-12.59,973.94,15.16,86.45,58.56
05/01/2016 06:00:00,-13.01,974.07,15.87,86.6,57.55
05/01/2016 07:00:00,-12.68,974.76,13.8,75.1,57.03
05/01/2016 08:00:00,-12.73,975.26,9.71,57.43,58.23
05/01/2016 09:00:00,-12.97,975.61,9.16,35.35,59.83
05/01/2016 10:00:00,-14.42,975.88,9.4,19.55,67.71
05/01/2016 11:00:00,-15.59,976.38,9.21,19.6,73.54
05/01/2016 12:00:00,-16.69,976.71,8.14,29,77.72
05/01/2016 13:00:00,-17.28,977.23,9.76,29.27,77.74
05/01/2016 14:00:00,-18.01,977.89,10.28,30.77,77.3
05/01/2016 15:00:00,-18.62,978.29,11.46,31.37,76.52
05/01/2016 16:00:00,-20.5,978.9,9.86,26.87,74.87
05/01/2016 17:00:00,-21.43,979.45,11.38,30.15,73.92
05/01/2016 18:00:00,-21.95,980.28,11.67,23.3,73.16
05/01/2016 19:00:00,-21.72,980.75,11.48,24.43,72.85
05/01/2016 20:00:00,-21.46,981.49,10.89,17.05,72.71
05/01/2016 21:00:00,-21.64,982.2,11.24,29.07,72.95
05/01/2016 22:00:00,-21.99,982.68,11.34,35.15,72.42
05/01/2016 23:00:00,-22.18,983.02,12.34,45.32,72.57
05/02/2016 00:00:00,-22.57,983.3,10.32,42.37,72.63
05/02/2016 01:00:00,-22.59,983.42,10.8,52.15,72.67
05/02/2016 02:00:00,-22.84,983.35,10.27,54.15,72.22
05/02/2016 03:00:00,-23.06,983.35,8.53,58.58,72.13
05/02/2016 04:00:00,-23.29,983.39,7.73,56.22,71.92
05/02/2016 05:00:00,-23.42,983.43,5.96,54.95,71.65
05/02/2016 06:00:00,-23.44,983.08,6.5,57.77,71.43
05/02/2016 07:00:00,-23.33,982.88,6.58,67.58,71.33
05/02/2016 08:00:00,-23.65,982.53,7.05,73.88,70.02
05/02/2016 09:00:00,-23.84,982.18,4.7,69.38,69.64
05/02/2016 10:00:00,-23.87,981.73,1.3,119.73,69.72
05/02/2016 11:00:00,-24.27,981.32,0.9,178.85,69.96
05/02/2016 12:00:00,-24.19,981.02,4.57,187.3,69.8
05/02/2016 13:00:00,-24.14,980.61,5.47,173.68,67.76
05/02/2016 14:00:00,-24.48,980.11,4.55,176.52,67.2
05/02/2016 15:00:00,-25.87,979.84,1.46,120.62,64.16
05/02/2016 16:00:00,-25.47,979.48,3.38,92.53,61.55
05/02/2016 17:00:00,-25.59,978.98,4.93,90.63,58.23
05/02/2016 18:00:00,-25.51,978.73,3.99,67.25,57.78
05/02/2016 19:00:00,-25.44,978.3,4.87,71.77,56.64
05/02/2016 20:00:00,-25.23,978.33,6.1,59.03,56.03
05/02/2016 21:00:00,-25.46,978.37,6.3,67.63,58.34
05/02/2016 22:00:00,-25,978.17,8.06,68.7,54.26
05/02/2016 23:00:00,-25.11,978.27,7.14,65.02,55.09
05/03/2016 00:00:00,-25.26,978.13,6.33,67.41,54.44
05/03/2016 01:00:00,-25.4,978.3,7,64.5,54.95
05/03/2016 02:00:00,-25.48,978.32,7.04,67.13,55.62
05/03/2016 03:00:00,-25.91,978.28,6.79,85.38,56.21
05/03/2016 04:00:00,-25.28,978.39,6.4,80.43,56.7
05/03/2016 05:00:00,-25.16,978.5,6.6,83.97,55.56
05/03/2016 06:00:00,-24.24,978.75,6.06,64.48,53.48
05/03/2016 07:00:00,-23.64,978.99,6.62,61.02,53.59
05/03/2016 08:00:00,-23.45,979.44,6.78,49.55,53.51
05/03/2016 09:00:00,-23.67,979.63,5.57,59.02,54.59
05/03/2016 10:00:00,-24.4,980.09,5.84,75.78,55.07
05/03/2016 11:00:00,-25.1,980.58,5.77,82.05,57.82
05/03/2016 12:00:00,-25.96,981.07,7.25,83.02,59.46
05/03/2016 13:00:00,-26.07,981.82,7.49,83.82,64.38
05/03/2016 14:00:00,-25.92,982.49,7.5,85.32,66.07
05/03/2016 15:00:00,-25.95,983.03,5.62,89.8,68.19
05/03/2016 16:00:00,-26.08,983.72,4.22,93.03,68.44
05/03/2016 17:00:00,-26.2,984.37,4.89,87.75,68.1
05/03/2016 18:00:00,-26.19,985.24,4.18,88.2,67.87
05/03/2016 19:00:00,-25.76,986.09,4.43,102.47,69.09
05/03/2016 20:00:00,-25.9,987.11,2.58,78.03,68.75
05/03/2016 21:00:00,-26.21,987.95,1.61,131.27,67.58
05/03/2016 22:00:00,-26.4,988.84,1.38,173.28,68.02
05/03/2016 23:00:00,-26.26,989.62,2.79,78.8,67.39
05/04/2016 00:00:00,-26.1,990.29,2.57,73.63,66.08
05/04/2016 01:00:00,-26.75,991.21,2.6,55.12,65.01
05/04/2016 02:00:00,-26.14,991.86,3.17,93.25,65.96
05/04/2016 03:00:00,-26.22,992.53,3.42,70.25,67.05
05/04/2016 04:00:00,-26.06,993.13,2.27,79.87,67.47
05/04/2016 05:00:00,-25,993.8,0.2,126.18,67.84
05/04/2016 06:00:00,-25.29,994.71,0.51,202.25,67.33
05/04/2016 07:00:00,-25.66,995.67,1.2,190.18,68.08
05/04/2016 08:00:00,-26.14,996.5,1.53,224.77,67.75
05/04/2016 09:00:00,-25.7,997.16,2.73,195.7,70.04
05/04/2016 10:00:00,-25.7,997.8,2.06,233.52,70.13
05/04/2016 11:00:00,-25.65,998.46,3.3,195.05,71.22
05/04/2016 12:00:00,-25.66,998.9,3.48,191.5,71.28
05/04/2016 13:00:00,-26.45,999.42,4.38,174.67,71.24
05/04/2016 14:00:00,-26.65,1000.1,1.65,176.6,70.73
05/04/2016 15:00:00,-26.62,1000.62,3.48,207.22,70.3
05/04/2016 16:00:00,-26.8,1000.82,3.65,229.33,70.2
05/04/2016 17:00:00,-26.5733333333333,1001.10666666666,3.67666666666666,242.975,69.755
05/05/2016 01:00:00,-23.52,1003.05,2.54,247.35,68.89
05/05/2016 08:00:00,-15.38,1003.05,8.63,184.33,57.2
05/05/2016 09:00:00,-14.69,1002.68,2.46,137.42,67.6
05/05/2016 10:00:00,-15.63,1002.41,1.09,112.07,73.44
05/05/2016 11:00:00,-15.31,1002.12,0.98,114.57,76.3
05/05/2016 12:00:00,-15.42,1001.95,0.84,144.28,77.25
05/05/2016 13:00:00,-14.89,1001.64,1.02,91.9,78.44
05/05/2016 14:00:00,-14.26,1001.38,0.51,167.05,80.13
05/05/2016 15:00:00,-11.99,1000.98,3.16,100.58,80.53
05/05/2016 16:00:00,-10.01,1000.4,3.54,98.58,71.23
05/05/2016 17:00:00,-10.27,999.39,3.1,212.85,69.61
05/05/2016 18:00:00,-10.44,998.41,10.28,188.48,69.79
05/05/2016 19:00:00,-10.14,997.28,11.79,186.07,71.09
05/05/2016 20:00:00,-9.04,996.15,9.33,187.83,62.81
05/05/2016 21:00:00,-8.16,995.13,3.89,165.18,53.24
05/05/2016 22:00:00,-9.7,994.22,1.59,193.32,55.65
05/05/2016 23:00:00,-10.12,993.32,4.25,100.17,56.01
05/06/2016 00:00:00,-11.24,992.58,5.32,78.53,55.12
05/06/2016 01:00:00,-11.68,991.95,5.52,97.72,52.93
05/06/2016 02:00:00,-12.04,991.05,6.29,89.28,51.96
05/06/2016 03:00:00,-12.18,990.12,6.16,77.43,51.8
05/06/2016 04:00:00,-12.69,989.55,5.47,66.98,52.98
05/06/2016 05:00:00,-12.05,989.07,6.52,66.18,50.41
05/06/2016 06:00:00,-11.75,988.1,8.13,75.23,49.5
05/06/2016 07:00:00,-11.64,987.51,8.85,73.92,47.74
05/06/2016 08:00:00,-11.57,986.54,10.11,74.25,48.51
05/06/2016 09:00:00,-11.19,985.68,9.38,70.97,48.71
05/06/2016 10:00:00,-11.43,984.63,7.09,78.47,49.63
05/06/2016 11:00:00,-11.16,983.4,5.84,89.15,49.84
05/06/2016 12:00:00,-11.07,982.23,5.45,100.43,48.86
05/06/2016 13:00:00,-11.22,981.26,5.24,116.62,48.17
05/06/2016 14:00:00,-12.15,980.48,7.3,86.67,51.42
05/06/2016 15:00:00,-12.46,979.42,6.41,89.63,52.4
05/06/2016 16:00:00,-12.56,978.52,7.25,94.97,51.87
05/06/2016 17:00:00,-11.72,977.1,8.59,88.12,52.27
05/06/2016 18:00:00,-10.93,975.93,6.76,100.75,54.6
05/06/2016 19:00:00,-9.92,974.89,6.12,78.4,59.31
05/06/2016 20:00:00,-8.8,973.88,7.39,70.15,68.82
05/06/2016 21:00:00,-9.41,973.1,4.56,71.67,73.74
05/06/2016 22:00:00,-9.39,972.31,4.01,109.32,73.92
05/06/2016 23:00:00,-8.87,971.16,4.26,127.47,66.62
05/07/2016 00:00:00,-8.61,970.09,4.45,100.46,70.96
05/07/2016 01:00:00,-8.45,969.53,4.49,88.32,77.72
05/07/2016 02:00:00,-8.16,969.09,5.79,71.23,75.22
05/07/2016 03:00:00,-7.65,968.53,5.74,58.47,70.94
05/07/2016 04:00:00,-7.02,968.32,10.51,48.3,78.77
05/07/2016 05:00:00,-7.28,968.19,6.51,63.68,81.55
05/07/2016 06:00:00,-6.89,968.02,7.92,57.5,79.56
05/07/2016 07:00:00,-6.94,968.07,6.79,58.98,85.2
05/07/2016 08:00:00,-6.39,967.9,7.36,63.1,83.41
05/07/2016 09:00:00,-5.39,967.6,13.43,59.57,74.48
05/07/2016 10:00:00,-5.06,967.63,16.32,69.5,75.13
05/07/2016 11:00:00,-5.02,967.82,17.73,60.58,83.31
05/07/2016 12:00:00,-5.35,967.75,21.65,67.47,87.87
05/07/2016 13:00:00,-5.45,967.77,21.43,72.83,85.23
05/07/2016 14:00:00,-5.42,967.86,21.3,73.17,81.28
05/07/2016 15:00:00,-5.39,967.61,22.29,72.8,80.36
05/07/2016 16:00:00,-5.05,967.77,17.77,54.15,76.03
05/07/2016 17:00:00,-4.76,967.76,19.32,63.4,72.58
05/07/2016 18:00:00,-4.92,968.05,17.55,65.95,71.13
05/07/2016 19:00:00,-4.78,968,17.89,67.47,68.36
05/07/2016 20:00:00,-4.94,968.3,17.62,64.62,68.7
05/07/2016 21:00:00,-5,968.47,20.81,68.32,69.31
05/07/2016 22:00:00,-5.16,968.61,20.58,69.85,68.68
05/07/2016 23:00:00,-5.28,968.57,21.46,68.28,66.11
05/08/2016 00:00:00,-5.69,968.53,23.04,72.71,68.44
05/08/2016 01:00:00,-5.76,968.8,21.4,74.9,68.26
05/08/2016 02:00:00,-5.55,968.82,20.63,75.63,69.07
05/08/2016 03:00:00,-5.55,968.69,21.79,76.12,68.78
05/08/2016 04:00:00,-5.41,968.57,19.63,74.68,66.64
05/08/2016 05:00:00,-5.07,968.61,18.39,70.27,63.9
05/08/2016 06:00:00,-5.33,968.61,19.39,75.65,63.19
05/08/2016 07:00:00,-5.49,968.58,19.38,75.97,62.59
05/08/2016 08:00:00,-5.56,968.87,17.35,75.05,61.14
05/08/2016 09:00:00,-6.03,968.81,20.11,77.17,59.9
05/08/2016 10:00:00,-5.99,969.28,19.73,72.8,63.74
05/08/2016 11:00:00,-6.03,969.47,20.28,76.18,64.69
05/08/2016 12:00:00,-5.64,970.13,16.16,70.6,65.47
05/08/2016 13:00:00,-5.62,970.76,12.74,76.27,64.26
05/08/2016 14:00:00,-5.75,971.16,12.51,77.3,65.32
05/08/2016 15:00:00,-5.86,971.91,14.2,78.02,69.91
05/08/2016 16:00:00,-6.01,972.05,19.96,75.87,66.72
05/08/2016 17:00:00,-6.72,972.37,22.95,77.22,67.83
05/08/2016 18:00:00,-7.15,972.95,22.29,74.95,66.72
05/08/2016 19:00:00,-7.35,973.36,24.91,74.27,64.76
05/08/2016 20:00:00,-7.37,974.06,21.45,77.07,63.25
05/08/2016 21:00:00,-7.65,974.47,19.31,77.98,63.1
05/08/2016 22:00:00,-7.87,974.98,19.79,77.43,62.31
05/08/2016 23:00:00,-8.39,975.52,20.32,80.52,62.87
05/09/2016 00:00:00,-8.11,975.95,20.47,79.38,61.53
05/09/2016 01:00:00,-7.9,976.3,21.27,77.58,61.59
05/09/2016 02:00:00,-8.13,976.68,22.25,77.37,61.2
05/09/2016 03:00:00,-7.94,977.15,19.28,73.12,59.83
05/09/2016 04:00:00,-7.66,977.79,15.94,69.05,57.27
05/09/2016 05:00:00,-7.94,978.02,17.16,72.75,57
05/09/2016 06:00:00,-8.39,978.25,17.82,76.73,55.04
05/09/2016 07:00:00,-9.05,978.05,20.31,76.82,53.84
05/09/2016 08:00:00,-9.7,977.86,19.82,78.62,55.65
05/09/2016 09:00:00,-9.59,977.94,16.22,76.88,53.77
05/09/2016 10:00:00,-10.23,977.87,16.28,79.48,53.18
05/09/2016 11:00:00,-9.89,978.01,14.4,78.25,51.93
05/09/2016 12:00:00,-10.57,977.82,19.49,80.28,51.61
05/09/2016 13:00:00,-10.88,977.75,19.31,81.63,54.36
05/09/2016 14:00:00,-11.22,977.38,22.82,79.32,55.25
05/09/2016 15:00:00,-11.17,977.46,23.75,76.93,55.17
05/09/2016 16:00:00,-11.62,977.19,23.07,79.22,57.15
05/09/2016 17:00:00,-12.18,976.99,25.18,76.6,52.44
05/09/2016 18:00:00,-12.56,976.89,23.26,79.27,53.41
05/09/2016 19:00:00,-12.48,977.13,19.3,78.32,52.61
05/09/2016 20:00:00,-12.05,977.34,17.41,77.78,52.06
05/09/2016 21:00:00,-11.61,977.33,18.2,75.48,48.88
05/09/2016 22:00:00,-12.74,976.87,22.17,78.63,49.53
05/09/2016 23:00:00,-12.74,977.22,16.11,73.25,48.54
05/10/2016 00:00:00,-13.14,977.52,16.41,76.55,49.21
05/10/2016 01:00:00,-13.97,977.44,22.44,77.9,49.64
05/10/2016 02:00:00,-13.92,977.51,19.71,79.75,49.9
05/10/2016 03:00:00,-14.06,977.7,20.36,78.77,49.08
05/10/2016 04:00:00,-14.1,978.12,20.75,76.1,48.63
05/10/2016 05:00:00,-14.13,978.59,17.92,76.87,48.47
05/10/2016 06:00:00,-14.21,978.77,20.86,76.95,49.14
05/10/2016 07:00:00,-13.56,979.24,16.87,77.47,48.06
05/10/2016 08:00:00,-13.4,979.62,15.57,77.4,48.95
05/10/2016 09:00:00,-13.38,980.13,12.07,78.4,50.98
05/10/2016 10:00:00,-13.45,980.67,13.97,76.58,51.44
05/10/2016 11:00:00,-13.85,980.93,18.67,78.75,56.16
05/10/2016 12:00:00,-13.74,981.62,13.4,77.83,58.47
05/10/2016 13:00:00,-13.77,982.19,14.37,76.42,58.67
05/10/2016 14:00:00,-14.55,982.65,18.2,78.93,56.76
05/10/2016 15:00:00,-13.66,983.16,12.11,73.77,54.16
05/10/2016 16:00:00,-13.55,983.6,13.06,79.22,59.09
05/10/2016 17:00:00,-13.2,984.15,12.48,76.88,61.53
05/10/2016 18:00:00,-13.05,984.77,11.75,80.1,63.85
05/10/2016 19:00:00,-13.5,985.11,10.68,84.73,59.1
05/10/2016 20:00:00,-13.54,985.47,8.09,82.62,63.88
05/10/2016 21:00:00,-12.96,985.79,10.32,87.12,62.76
05/10/2016 22:00:00,-12.11,986.06,8.03,84.02,64.1
05/10/2016 23:00:00,-11.71,986.37,7.99,83.81,62.48
05/11/2016 00:00:00,-11.78,986.84,4.72,101.25,69.11
05/11/2016 01:00:00,-11.82,987.05,4.42,107.62,73.24
05/11/2016 02:00:00,-11.89,987.27,5.68,101.83,71.95
05/11/2016 03:00:00,-11.67,987.67,6.56,94.43,67.98
05/11/2016 04:00:00,-11.07,987.96,7.32,81.62,64.28
05/11/2016 05:00:00,-11.5,988.39,9.24,86,61.66
05/11/2016 06:00:00,-11.26,988.48,11.16,79.53,59.08
05/11/2016 07:00:00,-11.32,988.43,10.33,88.33,60.83
05/11/2016 08:00:00,-11.82,988.75,8.02,102.42,62.25
05/11/2016 09:00:00,-10.81,988.71,9.76,92.48,58.08
05/11/2016 10:00:00,-10.21,988.66,9.9,83.92,60.85
